#Name	GGCCCA	TATA	Y-patch	YR
LOC123412783_1	0	0	1	1
LOC123400026_1	0	0	0	1
LOC123430614_1	0	0	0	1
LOC123429681_1	0	0	1	1
LOC123396054_1	0	0	1	1
LOC123409117_1	0	0	0	1
LOC123404794_1	0	0	0	0
LOC123428818_1	0	0	0	1
LOC123444950_2	0	0	0	0
LOC123444852_1	0	1	1	1
LOC123443755_1	0	0	0	1
LOC123409172_1	0	0	0	1
LOC123408561_1	1	0	0	1
LOC123452459_1	1	0	0	1
LOC123427210_1	0	0	0	1
LOC123395135_1	0	0	0	0
LOC123402576_1	1	0	1	1
LOC123449511_1	0	1	0	1
LOC123428280_1	0	1	1	1
LOC123398257_1	0	0	1	1
LOC123406952_1	0	1	0	1
LOC123398657_1	0	0	1	1
LOC123431639_1	0	0	1	1
LOC123425981_1	0	0	1	1
LOC123399244_1	1	0	1	1
LOC123395035_1	1	0	0	1
LOC123446181_1	0	0	1	1
LOC123398658_1	0	0	0	1
LOC123448153_2	0	0	0	1
LOC123402220_1	0	0	0	1
LOC123428281_1	0	0	0	1
LOC123451873_1	1	0	0	1
LOC123431275_1	0	0	0	0
LOC123410918_1	0	0	1	1
LOC123398934_1	0	0	0	1
LOC123447924_1	0	1	0	1
LOC123428216_1	0	1	0	1
LOC123426232_1	1	0	0	0
LOC123449878_1	0	1	0	1
LOC123399874_1	1	0	0	1
LOC123409008_1	1	0	0	1
LOC123420332_1	0	1	0	1
LOC123399326_1	0	0	0	1
LOC123426508_1	0	0	0	1
LOC123401191_1	1	0	0	1
LOC123394938_1	0	0	0	1
LOC123411187_1	0	0	1	1
LOC123428357_1	1	0	0	1
LOC123448868_1	1	0	0	1
LOC123444990_1	1	0	1	1
LOC123405957_1	0	1	0	1
LOC123429889_1	0	0	1	1
LOC123399108_1	0	1	0	1
LOC123449270_1	1	0	0	1
LOC123395466_1	0	1	0	1
LOC123404819_1	0	1	0	1
LOC123435347_1	0	1	1	1
LOC123430453_1	0	0	0	1
LOC123407718_2	0	0	1	1
LOC123449199_1	0	1	1	1
LOC123407728_1	0	0	1	1
LOC123425937_1	0	0	1	1
LOC123401629_1	1	0	0	1
LOC123402389_1	0	0	1	1
LOC123440250_1	0	1	1	1
LOC123449481_1	0	0	1	1
LOC123401822_1	0	0	0	1
LOC123429956_1	0	0	0	1
LOC123426270_1	0	0	0	1
LOC123448469_1	1	0	0	1
LOC123396685_1	0	0	1	1
LOC123403262_1	0	1	0	1
LOC123451000_1	0	0	0	1
LOC123452052_1	0	0	1	1
LOC123427867_1	1	0	1	1
LOC123424756_1	0	1	0	1
LOC123425119_1	0	0	0	1
LOC123410960_1	0	0	1	1
LOC123395012_1	0	1	0	1
LOC123401137_1	1	0	1	1
LOC123428388_1	0	1	0	1
LOC123448291_1	0	1	0	1
LOC123407648_1	0	0	0	1
LOC123411484_1	0	0	1	1
LOC123447504_1	0	0	1	1
LOC123411735_1	0	0	0	1
LOC123426197_1	0	1	0	1
LOC123426589_1	0	0	0	0
LOC123440074_1	0	1	0	1
LOC123404766_1	0	0	0	1
LOC123401958_1	0	0	0	1
LOC123398117_1	1	1	0	1
LOC123449057_1	0	1	0	1
LOC123407796_1	0	1	0	0
LOC123448551_1	0	0	0	0
LOC123410688_1	0	0	0	1
LOC123425061_1	1	0	0	1
LOC123449932_1	0	0	1	1
LOC123446888_1	0	1	1	1
LOC123426904_1	0	0	1	1
LOC123412959_1	0	0	0	1
LOC123453090_1	0	0	1	1
LOC123401081_1	0	0	0	1
LOC123444500_1	0	0	1	1
LOC123409381_1	0	1	0	1
LOC123442731_1	0	1	0	1
LOC123397704_1	0	0	0	1
LOC123426948_1	0	0	0	1
LOC123449666_1	0	1	0	1
LOC123410820_1	0	0	0	1
LOC123440654_1	0	0	0	1
LOC123399162_2	0	0	0	1
LOC123448014_1	0	0	0	1
LOC123438741_1	0	0	1	1
LOC123409699_1	0	0	1	1
LOC123424679_2	0	0	0	0
LOC123412773_1	0	1	0	1
LOC123444606_1	1	0	0	1
LOC123444368_1	0	0	0	1
LOC123403356_1	0	0	0	1
LOC123446528_1	0	0	0	1
LOC123402333_1	0	1	0	1
LOC123448555_1	0	0	0	1
LOC123398342_1	0	0	0	1
LOC123419166_1	0	0	1	1
LOC123444649_1	0	0	1	1
LOC123409732_1	1	0	0	1
LOC123439066_1	0	1	0	1
LOC123411954_1	0	0	1	1
LOC123452331_1	0	0	1	1
LOC123452444_1	0	0	1	1
LOC123407735_1	1	0	1	1
LOC123440235_1	0	1	0	1
LOC123425222_1	0	0	1	1
LOC123430391_1	0	0	1	1
LOC123427033_1	0	0	0	1
LOC123451956_1	0	0	1	1
LOC123447891_1	0	0	1	1
LOC123426104_1	0	0	0	1
LOC123452057_1	0	1	0	1
LOC123418261_1	0	1	1	1
LOC123449501_1	0	0	0	1
LOC123452592_1	0	0	0	0
LOC123409981_1	1	0	0	1
LOC123395060_1	1	1	0	1
LOC123400185_1	0	0	1	1
LOC123449319_1	0	0	0	1
LOC123426268_1	0	1	0	1
LOC123453071_1	0	0	0	1
LOC123450042_1	0	0	0	1
LOC123407508_1	0	0	1	1
LOC123401205_1	0	0	1	1
LOC123418825_1	0	1	0	1
LOC123402630_1	0	0	1	1
LOC123413163_1	0	0	0	1
LOC123395531_1	0	1	0	1
LOC123439294_1	0	1	0	1
LOC123401273_1	0	0	1	1
LOC123395491_1	0	0	0	0
LOC123403627_1	0	0	1	1
LOC123447164_1	0	0	0	1
LOC123427364_1	0	0	0	1
LOC123447982_1	1	0	0	1
LOC123410376_1	0	0	0	0
LOC123434623_1	0	0	1	1
LOC123429347_1	0	1	0	1
LOC123444570_1	0	0	1	1
LOC123430305_1	0	0	0	1
LOC123441099_1	0	0	0	1
LOC123405932_1	0	1	0	1
LOC123407476_1	1	0	0	1
LOC123450485_1	0	0	0	1
LOC123395689_1	0	0	0	1
LOC123395538_1	0	0	0	1
LOC123412171_1	0	0	0	1
LOC123451282_1	0	1	0	1
LOC123426737_2	1	0	1	1
LOC123447559_1	0	0	0	0
LOC123429822_1	0	0	0	1
LOC123443594_1	0	0	0	1
LOC123411830_1	1	1	0	1
LOC123452413_1	1	0	0	1
LOC123402060_1	0	1	0	1
LOC123443009_3	0	1	0	1
LOC123428571_1	0	0	0	1
LOC123402086_1	1	1	1	1
LOC123444073_1	0	0	0	1
LOC123401347_1	0	0	0	1
LOC123407571_1	0	0	0	1
LOC123411364_1	0	0	0	1
LOC123395753_1	1	0	0	1
LOC123441109_1	0	1	0	1
LOC123427842_1	0	0	0	1
LOC123426763_1	0	0	0	1
LOC123447777_1	0	0	0	1
LOC123443289_1	0	1	0	1
LOC123413561_1	0	0	0	1
LOC123416082_1	0	1	1	1
LOC123452853_1	0	0	0	1
LOC123449480_1	0	0	1	1
LOC123426922_1	1	0	0	1
LOC123402053_1	0	1	0	1
LOC123451959_1	0	0	0	1
LOC123403779_1	0	0	0	1
LOC123443205_1	0	0	0	1
LOC123452953_1	0	1	1	1
LOC123412187_1	0	1	1	1
LOC123398902_1	0	0	0	1
LOC123399328_1	0	1	0	1
LOC123395470_1	0	0	0	1
LOC123451056_1	0	0	0	1
LOC123452642_1	0	0	0	1
LOC123405336_1	0	0	1	1
LOC123414343_2	0	0	1	1
LOC123449529_1	1	0	1	1
LOC123401815_1	0	0	0	1
LOC123402522_1	0	0	0	1
LOC123443090_1	0	0	0	1
LOC123395812_1	0	0	1	1
LOC123409232_1	0	0	0	1
LOC123427490_1	0	0	0	0
LOC123401279_1	0	0	0	1
LOC123415192_1	0	0	1	1
LOC123408882_1	0	1	0	1
LOC123412434_1	0	1	0	1
LOC123412289_2	1	0	0	1
LOC123439405_1	0	0	1	1
LOC123449789_1	0	1	1	1
LOC123426189_1	0	0	1	1
LOC123445104_1	0	0	1	1
LOC123443173_1	0	0	0	1
LOC123440928_1	1	0	0	1
LOC123410986_1	0	0	1	1
LOC123410593_1	0	0	0	1
LOC123439311_1	0	0	0	1
LOC123407266_1	0	0	0	1
LOC123409644_1	0	1	0	1
LOC123406956_1	0	1	0	1
LOC123403614_1	0	0	0	1
LOC123428108_1	0	1	0	1
LOC123426456_1	0	0	0	1
LOC123424987_1	0	0	1	1
LOC123424756_2	0	0	1	1
LOC123413170_1	0	1	0	1
LOC123428039_1	0	0	0	1
LOC123399780_2	0	0	0	1
LOC123403413_1	0	0	1	1
LOC123401551_1	1	0	1	1
LOC123430379_1	0	0	0	1
LOC123426828_1	1	0	0	1
LOC123408250_1	0	0	0	1
LOC123398012_1	0	0	0	1
LOC123424542_1	1	0	0	1
LOC123447082_1	1	0	0	1
LOC123425225_1	0	1	0	1
LOC123452253_1	0	0	0	1
LOC123409719_1	0	0	0	1
LOC123412063_1	0	0	0	1
LOC123426186_1	0	0	0	1
LOC123402960_1	0	0	0	1
LOC123401921_1	1	0	0	1
LOC123441095_1	0	1	1	1
LOC123401795_1	0	0	0	1
LOC123402193_1	0	0	1	1
LOC123409349_1	1	0	1	1
LOC123451795_1	0	0	1	1
LOC123399936_1	0	0	0	1
LOC123441297_1	1	0	0	1
LOC123395304_1	0	0	0	1
LOC123429864_1	0	0	0	1
LOC123397276_1	0	0	0	1
LOC123427990_1	0	0	1	1
LOC123404111_1	1	0	0	1
LOC123443415_1	0	0	0	1
LOC123432180_1	0	0	1	1
LOC123445607_1	0	0	0	1
LOC123402034_1	0	0	0	0
LOC123401571_1	0	0	0	1
LOC123399999_1	0	0	0	1
LOC123445542_1	0	0	0	1
LOC123426937_1	1	0	1	1
LOC123444552_1	1	0	1	1
LOC123401648_1	0	0	0	1
LOC123401012_1	0	0	1	1
LOC123407934_2	0	0	0	0
LOC123412149_1	0	1	1	1
LOC123448809_1	0	0	0	1
LOC123451085_1	0	0	0	1
LOC123452410_1	0	0	1	1
LOC123443178_1	0	0	0	1
LOC123407333_1	0	0	1	1
LOC123403823_1	0	0	1	1
LOC123447586_1	0	1	0	1
LOC123426883_1	0	1	0	1
LOC123396896_1	0	0	1	1
LOC123397616_1	0	0	0	1
LOC123452868_1	0	0	1	1
LOC123401017_1	0	1	0	1
LOC123440192_1	0	1	0	1
LOC123405972_1	0	0	0	1
LOC123410306_1	0	0	0	1
LOC123443252_1	0	0	0	1
LOC123436088_1	0	0	1	1
LOC123439310_1	0	0	0	1
LOC123430147_1	0	0	0	0
LOC123448053_1	0	1	1	1
LOC123451936_1	0	0	1	1
LOC123407336_1	0	0	0	1
LOC123404011_1	1	0	1	1
LOC123445706_1	0	1	0	1
LOC123431974_1	0	0	1	1
LOC123401111_1	0	0	1	1
LOC123444437_1	0	0	0	1
LOC123448594_1	0	0	1	1
LOC123426681_1	0	0	0	1
LOC123426796_1	0	0	0	1
LOC123427518_1	0	0	0	1
LOC123451515_1	0	0	0	1
LOC123402983_1	0	0	1	1
LOC123430375_1	0	0	1	1
LOC123431733_1	0	0	0	1
LOC123442628_1	1	0	0	1
LOC123430320_1	0	1	1	1
LOC123452205_1	0	0	1	1
LOC123406239_1	0	0	0	1
LOC123451944_1	0	0	1	1
LOC123431181_1	0	1	0	1
LOC123407525_1	0	1	0	1
LOC123444116_1	1	0	0	1
LOC123439229_1	0	0	0	1
LOC123432372_1	0	0	0	1
LOC123452208_1	0	0	0	1
LOC123395974_1	0	1	0	0
LOC123442654_1	0	0	0	1
LOC123445076_1	0	0	0	1
LOC123405596_1	0	0	1	1
LOC123417063_1	0	1	1	1
LOC123426178_1	1	0	0	1
LOC123444509_1	0	0	1	1
LOC123429468_1	0	0	0	1
LOC123448127_2	0	0	0	1
LOC123447103_1	0	0	0	1
LOC123442877_1	0	1	0	1
LOC123413237_1	0	0	1	1
LOC123427217_1	0	0	1	1
LOC123409031_1	0	1	0	1
LOC123404531_1	0	0	0	1
LOC123410766_1	0	0	1	1
LOC123413121_1	0	1	1	1
LOC123443349_1	0	0	0	1
LOC123425471_1	0	0	1	1
LOC123439636_1	0	1	0	1
LOC123403625_1	0	1	0	1
LOC123399820_1	0	0	0	1
LOC123412894_1	0	0	1	1
LOC123439156_1	0	0	0	1
LOC123427906_1	0	0	0	1
LOC123429495_1	1	0	0	1
LOC123450026_1	0	0	1	1
LOC123443168_1	0	0	0	1
LOC123400978_1	0	0	1	1
LOC123427359_1	0	0	0	1
LOC123411934_1	0	0	0	1
LOC123453019_1	1	0	0	1
LOC123403721_1	0	0	0	1
LOC123407854_1	0	0	1	1
LOC123427654_1	0	0	0	1
LOC123401430_1	0	0	0	1
LOC123409673_1	0	0	1	1
LOC123448825_1	0	1	0	1
LOC123403071_1	0	1	0	1
LOC123402304_1	0	0	0	1
LOC123444815_1	0	0	0	1
LOC123442432_1	0	1	0	1
LOC123408742_1	1	0	1	1
LOC123404046_1	0	0	0	1
LOC123429691_1	0	1	0	1
LOC123425720_1	0	0	1	1
LOC123429738_1	0	0	0	1
LOC123446219_1	0	0	1	1
LOC123425668_1	0	1	1	1
LOC123402094_1	0	1	1	1
LOC123407630_1	0	0	0	1
LOC123429713_1	0	0	1	1
LOC123425931_1	0	0	1	1
LOC123429320_1	0	0	0	1
LOC123440019_1	0	0	1	1
LOC123410839_1	0	0	1	1
LOC123399658_1	0	0	1	1
LOC123429857_1	0	1	0	1
LOC123444290_1	0	1	0	1
LOC123426701_1	1	0	0	1
LOC123426547_1	1	1	0	1
LOC123442662_1	1	0	1	1
LOC123449904_1	0	0	0	1
LOC123425404_1	0	0	0	1
LOC123426659_1	0	0	1	1
LOC123404127_1	0	1	1	1
LOC123399851_1	0	1	1	1
LOC123452125_1	0	0	0	1
LOC123443153_1	0	0	0	1
LOC123411146_1	0	0	0	1
LOC123418011_1	0	0	1	1
LOC123448714_1	0	0	1	1
LOC123405272_1	0	0	0	1
LOC123395989_1	0	0	1	1
LOC123443131_1	0	0	1	1
LOC123452738_1	0	1	0	1
LOC123442856_1	0	0	0	1
LOC123425793_1	1	0	1	1
LOC123446438_1	0	0	1	1
LOC123404338_1	0	0	0	1
LOC123403221_1	0	1	0	1
LOC123396450_2	0	0	0	1
LOC123448765_1	0	0	0	1
LOC123444169_1	0	0	1	1
LOC123411073_1	0	1	0	1
LOC123439308_1	0	0	0	1
LOC123418516_1	0	1	0	1
LOC123401659_1	0	0	0	1
LOC123430420_1	0	0	0	1
LOC123452603_1	0	0	1	1
LOC123429386_1	0	0	1	1
LOC123402606_1	0	0	0	1
LOC123400184_1	1	0	0	1
LOC123397809_1	0	0	0	1
LOC123403168_1	1	0	0	1
LOC123407844_1	1	0	1	1
LOC123442437_2	0	0	0	1
LOC123396705_1	0	1	1	1
LOC123409659_1	0	1	0	1
LOC123397187_1	0	0	0	0
LOC123442891_1	0	0	1	1
LOC123395725_1	0	0	1	1
LOC123399901_1	0	0	0	1
LOC123425506_1	0	0	0	0
LOC123425257_1	0	1	0	1
LOC123409748_1	0	0	1	1
LOC123402450_1	0	1	0	1
LOC123412156_1	0	0	0	1
LOC123408911_1	0	0	0	0
LOC123413161_1	0	0	1	1
LOC123397724_1	0	0	0	1
LOC123442473_1	0	1	0	0
LOC123425686_1	0	0	0	1
LOC123429776_1	0	0	0	1
LOC123448949_1	0	0	1	1
LOC123442945_2	0	0	0	0
LOC123397722_1	0	1	0	1
LOC123398493_1	1	0	1	1
LOC123399813_1	1	0	0	1
LOC123448021_1	0	0	0	1
LOC123406819_1	0	0	0	1
LOC123448389_1	1	0	0	1
LOC123412012_1	0	0	1	1
LOC123411853_1	0	0	1	1
LOC123450020_1	0	0	0	1
LOC123443666_1	0	0	0	1
LOC123445768_1	0	0	0	1
LOC123429285_1	0	1	0	1
LOC123404236_1	0	0	0	1
LOC123395671_1	0	0	1	1
LOC123427494_1	1	0	0	1
LOC123400019_2	0	0	0	1
LOC123449818_1	1	0	1	1
LOC123402830_1	1	0	0	1
LOC123427279_1	0	1	0	1
LOC123402297_1	1	0	0	1
LOC123427095_1	0	0	1	1
LOC123445595_1	0	1	0	1
LOC123402628_1	0	0	0	1
LOC123407205_1	0	0	1	1
LOC123402797_1	0	1	0	1
LOC123411444_1	0	0	0	1
LOC123425667_1	0	1	1	1
LOC123449383_1	1	0	0	1
LOC123401314_1	0	0	1	1
LOC123410182_1	0	1	1	1
LOC123428011_1	0	0	0	1
LOC123399651_1	0	0	0	1
LOC123439484_1	1	0	1	1
LOC123429032_1	0	0	0	0
LOC123445198_1	0	0	0	1
LOC123447742_1	0	1	0	1
LOC123398415_1	0	0	0	1
LOC123452822_1	0	0	0	1
LOC123447919_1	0	0	0	1
LOC123444247_1	0	0	0	1
LOC123409476_1	0	1	0	1
LOC123450793_1	0	1	0	1
LOC123451803_1	1	0	1	1
LOC123431181_2	0	0	0	1
LOC123410930_1	0	0	0	1
LOC123451774_1	0	0	1	1
LOC123412487_1	0	0	0	1
LOC123409715_1	0	0	0	0
LOC123407908_1	0	0	1	1
LOC123399723_1	0	1	0	1
LOC123439436_1	0	0	0	1
LOC123410254_1	0	1	0	1
LOC123426167_1	1	0	1	1
LOC123426271_1	0	0	0	1
LOC123413547_1	0	0	0	1
LOC123407480_1	0	1	0	1
LOC123451142_1	0	0	1	1
LOC123424476_1	0	0	1	1
LOC123395249_1	0	0	0	1
LOC123439845_1	0	0	1	1
LOC123429876_1	0	1	0	1
LOC123439185_1	1	0	1	1
LOC123411312_1	0	1	0	0
LOC123425353_1	1	0	1	1
LOC123444621_1	0	0	0	1
LOC123401107_1	0	0	1	1
LOC123442905_1	0	0	0	1
LOC123399850_1	0	1	0	1
LOC123448614_1	0	0	1	1
LOC123426381_1	0	0	0	1
LOC123398953_1	0	1	0	1
LOC123400088_1	0	0	1	1
LOC123424499_1	0	0	0	1
LOC123409705_1	0	0	1	1
LOC123412684_1	0	0	0	1
LOC123400170_1	0	0	0	0
LOC123412572_1	0	0	0	1
LOC123407498_1	0	0	1	1
LOC123406025_2	1	0	0	1
LOC123432010_1	0	0	0	1
LOC123395218_1	0	0	0	1
LOC123445115_1	0	0	0	1
LOC123452611_1	0	0	0	1
LOC123451153_1	0	0	0	1
LOC123410916_1	0	1	0	1
LOC123403965_1	0	1	0	1
LOC123399728_1	0	1	0	1
LOC123452892_1	0	0	0	1
LOC123449747_1	0	1	0	1
LOC123430535_1	0	1	0	1
LOC123451228_1	0	1	0	1
LOC123407806_1	0	0	1	1
LOC123441160_1	0	0	1	1
LOC123426500_2	0	0	1	1
LOC123442763_1	1	0	0	1
LOC123425444_1	0	0	0	1
LOC123424765_1	0	0	1	1
LOC123409897_1	0	0	0	1
LOC123451848_1	0	0	0	1
LOC123427670_1	0	1	1	1
LOC123407439_1	0	0	0	1
LOC123452209_1	0	0	0	1
LOC123410817_1	0	0	0	1
LOC123447461_1	1	1	1	1
LOC123426296_1	0	0	0	1
LOC123406158_1	0	0	0	0
LOC123406312_1	0	0	1	1
LOC123429350_1	1	0	0	1
LOC123401727_1	1	0	0	1
LOC123444857_1	0	0	0	1
LOC123401217_1	0	1	0	1
LOC123409471_1	0	0	1	1
LOC123406258_1	0	1	1	1
LOC123425894_1	0	0	1	1
LOC123448984_1	1	0	0	1
LOC123395356_1	0	0	1	1
LOC123404749_1	0	0	0	1
LOC123446946_2	0	1	0	1
LOC123447976_1	0	0	0	1
LOC123444037_1	0	0	0	1
LOC123442184_2	1	0	0	1
LOC123451105_2	1	0	1	1
LOC123407807_1	0	1	0	1
LOC123440513_1	0	0	0	1
LOC123401626_1	0	0	0	1
LOC123443632_1	0	0	0	1
LOC123407177_1	0	0	0	1
LOC123449786_1	0	0	0	1
LOC123409914_1	0	0	1	1
LOC123411168_1	0	0	1	1
LOC123418312_1	0	0	0	1
LOC123412252_1	0	0	0	1
LOC123449944_1	0	0	0	1
LOC123427585_1	0	0	0	1
LOC123427704_1	0	0	0	1
LOC123441390_1	0	0	1	1
LOC123425545_1	0	0	0	1
LOC123402228_1	1	0	0	1
LOC123452021_1	0	1	0	1
LOC123439218_1	0	0	0	1
LOC123444470_2	0	0	1	1
LOC123443643_1	0	0	0	1
LOC123406986_1	0	0	1	1
LOC123431440_1	0	0	0	1
LOC123430707_1	0	0	0	1
LOC123413483_1	1	0	0	1
LOC123439195_1	0	0	1	1
LOC123426543_1	0	1	1	1
LOC123409325_1	0	1	0	0
LOC123429263_1	0	0	0	1
LOC123411575_1	0	0	1	1
LOC123425059_1	0	0	1	1
LOC123429203_1	0	0	0	1
LOC123408901_1	0	1	0	1
LOC123413286_1	0	0	1	1
LOC123447941_1	1	0	0	1
LOC123407769_1	0	0	1	1
LOC123442471_1	0	0	0	1
LOC123413519_1	0	0	0	1
LOC123443773_1	0	0	0	1
LOC123408659_1	0	0	0	1
LOC123449221_1	0	0	0	1
LOC123428006_1	0	0	0	1
LOC123398855_1	0	1	0	1
LOC123411764_1	0	0	0	1
LOC123449307_1	0	0	1	1
LOC123413292_1	0	1	0	1
LOC123412000_1	0	0	0	1
LOC123430743_1	0	1	0	1
LOC123404757_1	0	1	0	1
LOC123410274_1	0	0	0	1
LOC123426532_1	0	0	0	1
LOC123401303_1	0	0	0	1
LOC123395509_1	0	0	1	1
LOC123448111_1	0	0	0	1
LOC123445164_1	0	0	0	1
LOC123407634_1	0	1	1	1
LOC123402732_1	0	0	1	1
LOC123452073_1	0	0	1	1
LOC123426896_1	0	0	0	1
LOC123397537_1	0	0	0	1
LOC123444378_1	1	0	1	1
LOC123399896_1	0	0	1	1
LOC123443412_1	0	0	0	1
LOC123445699_1	0	1	0	1
LOC123401394_2	0	0	0	0
LOC123448918_1	0	0	0	1
LOC123442552_1	0	0	0	1
LOC123451888_1	0	0	1	1
LOC123440640_1	0	1	0	1
LOC123444754_1	0	0	1	1
LOC123412966_1	0	0	1	1
LOC123412723_1	0	0	1	1
LOC123452470_1	0	0	1	1
LOC123445635_1	0	0	1	1
LOC123444487_1	0	0	0	0
LOC123451849_1	0	1	0	1
LOC123447972_1	0	0	1	1
LOC123426241_1	1	0	0	1
LOC123444104_1	0	0	0	1
LOC123427650_1	0	0	1	1
LOC123410941_1	1	0	0	1
LOC123447265_1	0	0	1	1
LOC123397736_1	0	0	1	1
LOC123410026_1	0	0	0	1
LOC123428930_1	0	0	0	1
LOC123429594_1	0	0	1	1
LOC123423045_1	0	0	0	1
LOC123442926_1	0	1	0	1
LOC123397961_1	0	0	0	1
LOC123409736_1	0	0	0	1
LOC123395252_1	0	0	0	1
LOC123418853_1	0	0	0	1
LOC123444400_1	0	0	0	1
LOC123429730_1	0	1	1	1
LOC123410679_1	0	0	0	1
LOC123409231_1	0	0	0	1
LOC123424527_1	0	1	1	1
LOC123442344_1	0	0	0	1
LOC123447339_1	1	0	1	1
LOC123424714_1	0	1	1	1
LOC123430626_1	0	0	0	1
LOC123440782_1	0	1	0	0
LOC123396905_1	0	1	0	0
LOC123411304_1	1	0	0	1
LOC123442807_2	0	0	0	1
LOC123403346_1	0	0	0	1
LOC123427239_1	0	1	1	1
LOC123440294_1	0	1	1	1
LOC123426725_1	1	0	1	1
LOC123401287_1	0	0	1	1
LOC123440370_1	0	0	0	1
LOC123430785_1	0	0	0	1
LOC123426967_1	0	1	0	1
LOC123448442_1	0	0	1	1
LOC123395870_1	0	0	0	1
LOC123401208_1	0	0	0	1
LOC123412943_1	0	0	0	1
LOC123452806_1	0	0	0	1
LOC123449235_1	0	0	1	1
LOC123439147_2	0	0	1	1
LOC123412327_1	1	0	0	1
LOC123439169_1	0	0	0	1
LOC123397523_1	0	0	1	1
LOC123452884_1	0	0	1	1
LOC123401667_1	0	0	0	1
LOC123449914_1	0	0	0	1
LOC123394950_1	0	1	0	1
LOC123450008_1	0	0	1	1
LOC123418629_1	0	1	1	1
LOC123428084_1	0	1	1	1
LOC123404006_1	0	0	1	1
LOC123452954_1	1	0	1	1
LOC123448843_1	0	1	1	1
LOC123426169_1	0	0	0	1
LOC123440815_1	0	1	0	1
LOC123410831_1	0	0	1	1
LOC123429363_1	0	0	0	1
LOC123424396_1	0	0	1	1
LOC123411161_1	0	1	0	1
LOC123449484_1	1	1	0	1
LOC123400177_1	0	0	0	1
LOC123424766_1	0	0	1	1
LOC123445555_1	0	1	0	1
LOC123446771_1	0	0	0	1
LOC123403294_1	1	0	1	1
LOC123426673_1	0	0	1	1
LOC123411018_1	0	0	1	1
LOC123407933_1	1	0	0	1
LOC123446808_1	0	1	1	1
LOC123401560_1	0	0	0	1
LOC123426029_1	0	0	1	1
LOC123395099_1	0	0	0	1
LOC123443511_1	0	0	0	1
LOC123439166_1	0	0	1	1
LOC123413564_1	0	0	0	1
LOC123396433_1	0	0	0	1
LOC123394951_1	0	0	1	1
LOC123429670_1	0	0	1	1
LOC123430787_1	0	0	0	1
LOC123442872_1	0	1	0	1
LOC123407434_1	0	0	1	1
LOC123397901_1	0	1	0	1
LOC123411753_1	0	0	0	1
LOC123401359_1	0	0	0	1
LOC123399757_1	0	0	1	1
LOC123401948_1	0	0	1	1
LOC123444567_1	1	1	0	1
LOC123402200_1	0	0	0	1
LOC123402367_1	0	1	0	1
LOC123445419_1	0	0	0	1
LOC123446695_1	0	0	1	1
LOC123428156_1	0	0	0	1
LOC123411612_1	0	0	0	1
LOC123444211_1	0	0	0	1
LOC123397310_1	0	1	0	1
LOC123411467_1	1	0	0	1
LOC123448090_1	0	0	0	1
LOC123410167_2	0	0	0	1
LOC123448971_1	1	1	0	1
LOC123407785_1	0	1	0	1
LOC123453110_1	0	1	0	1
LOC123401705_1	0	1	0	1
LOC123397782_1	1	1	0	1
LOC123444078_1	0	0	1	1
LOC123445717_1	0	0	0	1
LOC123424819_1	0	0	0	0
LOC123449244_1	0	1	0	1
LOC123431182_1	0	1	1	1
LOC123411174_1	0	1	0	1
LOC123449701_1	0	0	0	1
LOC123444537_1	1	0	1	1
LOC123430327_1	0	0	0	1
LOC123394973_1	0	0	0	0
LOC123403467_2	0	0	1	1
LOC123430610_1	0	0	1	1
LOC123419824_1	0	0	1	1
LOC123401703_1	0	0	1	1
LOC123427640_1	1	0	0	1
LOC123398998_1	0	1	0	1
LOC123411768_1	0	0	1	1
LOC123406095_1	0	1	0	1
LOC123412377_1	0	0	0	1
LOC123396219_1	0	1	0	1
LOC123406254_1	0	1	0	1
LOC123407980_1	1	1	0	1
LOC123444559_1	0	1	0	1
LOC123395018_1	0	1	0	0
LOC123452710_1	0	1	0	0
LOC123408921_1	0	0	0	1
LOC123401933_1	0	1	1	1
LOC123403444_1	0	0	0	1
LOC123450084_1	0	0	0	1
LOC123449257_1	1	0	0	1
LOC123452141_1	0	0	0	1
LOC123445658_1	0	1	0	1
LOC123427387_1	0	0	0	1
LOC123443658_1	0	1	1	1
LOC123449347_1	0	1	0	1
LOC123409104_1	0	0	1	1
LOC123453096_1	0	0	1	1
LOC123429657_1	0	1	1	1
LOC123410804_1	0	1	0	1
LOC123412355_1	1	0	1	1
LOC123411895_1	0	0	0	1
LOC123443355_1	0	0	0	0
LOC123448894_1	0	0	0	1
LOC123452605_1	1	0	1	1
LOC123440502_2	1	0	1	1
LOC123431268_1	0	0	1	1
LOC123395662_1	0	0	1	1
LOC123449004_1	0	0	1	1
LOC123425226_1	1	0	0	1
LOC123450083_1	1	0	0	1
LOC123440306_1	0	1	1	1
LOC123411181_1	0	1	0	1
LOC123409762_1	0	0	0	1
LOC123448475_1	0	0	1	1
LOC123427373_1	0	0	0	1
LOC123444161_1	0	0	0	1
LOC123407753_1	0	1	1	1
LOC123449992_1	0	0	0	1
LOC123413551_1	0	0	0	1
LOC123395598_1	0	1	0	1
LOC123397017_1	0	1	0	1
LOC123407329_1	0	1	1	1
LOC123399943_1	1	0	1	1
LOC123440338_1	0	1	1	1
LOC123406975_1	0	0	0	0
LOC123445273_1	0	0	0	1
LOC123425308_1	1	0	0	1
LOC123425939_1	1	0	1	1
LOC123396431_1	0	0	1	1
LOC123409834_1	1	0	0	1
